date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,sh_x,sot_x,dist_x,fk_x,pk_x,pkatt_x,sh_y,sot_y,dist_y,fk_y,pk_y,pkatt_y,season,team,poss_x,poss_y,succ%_x,cpa_x,succ%_y,cpa_y,kp,1/3,ppa,crspa,prog,sca_x,passlive_x,to_x,sca_y,tkl_x,tkl_x.1,tklw_x,def 3rd_x,tkl%_x,blocks_x,int_x,err_x,tkl_y,tkl_y.1,tklw_y,def 3rd_y,tkl%_y,blocks_y,int_y,err_y,venue_code,opp_code,hour,day_code,referee_code,formation_code,captain_code,target
2019-11-10,16:30,Premier League,Matchweek 12,Sun,Away,L,1.0,3.0,Liverpool,1.3,1.1,55.0,53324.0,Fernandinho,4-2-3-1,Michael Oliver,18.0,3.0,17.3,0.0,0.0,0.0,12.0,5.0,15.9,0.0,0.0,0.0,2018.0,Manchester City,55.0,55.0,52.9,14.0,75.0,2.0,10.0,40.0,8.0,1.0,34.0,53.0,37.0,4.0,6.0,11.0,4.0,6.0,4.0,40.0,8.0,9.0,1.0,14.0,8.0,10.0,8.0,44.4,12.0,11.0,2.0,0,14,16,6,18,12,55,0
2019-11-23,17:30,Premier League,Matchweek 13,Sat,Home,W,2.0,1.0,Chelsea,1.0,0.9,47.0,54486.0,David Silva,4-3-3,Martin Atkinson,15.0,4.0,17.9,0.0,0.0,0.0,11.0,2.0,17.8,1.0,0.0,0.0,2018.0,Manchester City,74.0,74.0,77.8,6.0,46.2,3.0,11.0,19.0,12.0,4.0,24.0,34.0,28.0,1.0,17.0,13.0,8.0,11.0,1.0,47.1,8.0,8.0,0.0,20.0,8.0,11.0,11.0,44.4,13.0,11.0,1.0,1,7,17,5,17,16,46,1
2019-11-30,12:30,Premier League,Matchweek 14,Sat,Away,D,2.0,2.0,Newcastle Utd,2.4,0.3,75.0,49937.0,David Silva,4-3-3,Chris Kavanagh,24.0,9.0,16.6,0.0,0.0,0.0,6.0,3.0,26.2,2.0,0.0,0.0,2018.0,Manchester City,53.0,53.0,50.0,6.0,66.7,4.0,9.0,21.0,7.0,2.0,34.0,28.0,24.0,1.0,11.0,11.0,2.0,5.0,2.0,22.2,8.0,12.0,0.0,15.0,2.0,8.0,11.0,20.0,11.0,15.0,0.0,0,18,12,5,3,16,46,0
2019-12-03,20:15,Premier League,Matchweek 15,Tue,Away,W,4.0,1.0,Burnley,2.2,0.6,75.0,20101.0,David Silva,4-3-3,Jonathan Moss,17.0,8.0,17.9,0.0,0.0,0.0,4.0,2.0,14.9,1.0,0.0,0.0,2018.0,Manchester City,68.0,68.0,69.0,16.0,47.1,3.0,8.0,26.0,6.0,1.0,18.0,47.0,34.0,5.0,13.0,11.0,3.0,9.0,5.0,27.3,12.0,6.0,0.0,11.0,5.0,7.0,5.0,41.7,10.0,12.0,4.0,0,5,20,1,11,16,46,1
2019-12-07,17:30,Premier League,Matchweek 16,Sat,Home,L,1.0,2.0,Manchester Utd,2.2,1.4,72.0,54403.0,David Silva,4-3-3,Anthony Taylor,23.0,5.0,14.7,2.0,0.0,0.0,10.0,6.0,16.9,0.0,1.0,1.0,2018.0,Manchester City,68.0,68.0,81.8,10.0,38.9,1.0,5.0,17.0,5.0,2.0,15.0,53.0,39.0,5.0,9.0,19.0,12.0,10.0,9.0,48.0,8.0,14.0,0.0,16.0,8.0,10.0,10.0,33.3,12.0,19.0,0.0,1,17,17,5,2,16,46,0
2019-12-15,16:30,Premier League,Matchweek 17,Sun,Away,W,3.0,0.0,Arsenal,1.3,0.5,57.0,60031.0,Fernandinho,4-2-3-1,Paul Tierney,14.0,7.0,18.9,0.0,0.0,0.0,6.0,1.0,18.8,0.0,0.0,0.0,2018.0,Manchester City,63.0,63.0,58.8,4.0,70.0,3.0,8.0,30.0,10.0,2.0,31.0,36.0,30.0,4.0,22.0,18.0,8.0,10.0,5.0,50.0,9.0,10.0,0.0,10.0,4.0,3.0,4.0,44.4,6.0,11.0,0.0,0,0,16,6,22,12,55,1
2019-12-21,17:30,Premier League,Matchweek 18,Sat,Home,W,3.0,1.0,Leicester City,3.3,1.1,62.0,54415.0,Fernandinho,4-2-3-1,Mike Dean,22.0,11.0,15.7,1.0,1.0,1.0,5.0,2.0,14.1,0.0,0.0,0.0,2018.0,Manchester City,75.0,75.0,52.6,6.0,52.6,6.0,12.0,40.0,11.0,2.0,34.0,34.0,29.0,0.0,11.0,20.0,6.0,15.0,2.0,46.2,10.0,12.0,0.0,16.0,11.0,9.0,8.0,64.7,17.0,10.0,2.0,1,13,17,5,20,12,55,1
2019-12-27,19:45,Premier League,Matchweek 19,Fri,Away,L,2.0,3.0,Wolves,1.5,2.6,38.0,31737.0,Fernandinho,4-2-3-1,Martin Atkinson,6.0,2.0,19.0,1.0,0.0,1.0,21.0,8.0,18.5,1.0,0.0,0.0,2018.0,Manchester City,71.0,71.0,72.7,10.0,84.6,0.0,12.0,32.0,8.0,4.0,24.0,40.0,34.0,5.0,12.0,17.0,9.0,12.0,6.0,64.3,8.0,8.0,1.0,20.0,10.0,13.0,14.0,71.4,19.0,13.0,1.0,0,27,19,4,17,12,55,0
2019-12-29,18:00,Premier League,Matchweek 20,Sun,Home,W,2.0,0.0,Sheffield Utd,1.1,1.1,72.0,54512.0,Fernandinho,4-3-3,Chris Kavanagh,16.0,4.0,23.1,2.0,0.0,0.0,8.0,0.0,13.8,0.0,0.0,0.0,2018.0,Manchester City,63.0,63.0,83.3,21.0,62.5,1.0,5.0,14.0,6.0,0.0,16.0,46.0,33.0,5.0,14.0,13.0,4.0,5.0,10.0,17.4,10.0,10.0,0.0,15.0,9.0,10.0,9.0,40.9,9.0,10.0,0.0,1,21,18,6,3,16,55,1
2020-01-01,17:30,Premier League,Matchweek 21,Wed,Home,W,2.0,1.0,Everton,1.5,1.0,65.0,54407.0,Fernandinho,3-4-3,Andre Marriner,16.0,7.0,16.0,0.0,0.0,0.0,7.0,2.0,11.3,0.0,0.0,0.0,2018.0,Manchester City,75.0,75.0,70.6,16.0,75.0,1.0,17.0,33.0,13.0,0.0,47.0,48.0,37.0,3.0,5.0,24.0,8.0,15.0,12.0,47.1,4.0,6.0,0.0,14.0,10.0,10.0,8.0,76.9,7.0,8.0,0.0,1,9,17,2,0,4,55,1
2020-01-12,16:30,Premier League,Matchweek 22,Sun,Away,W,6.0,1.0,Aston Villa,2.8,1.1,70.0,41823.0,David Silva,4-3-3,Jonathan Moss,22.0,11.0,16.1,1.0,0.0,0.0,6.0,0.0,16.2,0.0,1.0,1.0,2018.0,Manchester City,55.0,55.0,82.6,19.0,59.1,5.0,7.0,25.0,3.0,0.0,36.0,33.0,19.0,4.0,23.0,11.0,6.0,5.0,6.0,35.3,12.0,11.0,1.0,11.0,8.0,7.0,7.0,50.0,7.0,14.0,1.0,0,1,16,6,11,16,46,1
2020-01-18,15:00,Premier League,Matchweek 23,Sat,Home,D,2.0,2.0,Crystal Palace,2.6,0.4,72.0,54439.0,David Silva,4-3-3,Graham Scott,25.0,6.0,16.7,1.0,0.0,0.0,5.0,3.0,14.1,0.0,0.0,0.0,2018.0,Manchester City,47.0,47.0,62.5,6.0,72.7,5.0,8.0,23.0,5.0,1.0,31.0,25.0,18.0,2.0,21.0,15.0,7.0,11.0,7.0,46.7,7.0,7.0,0.0,19.0,8.0,13.0,6.0,38.1,6.0,14.0,1.0,1,8,15,5,8,16,46,0
2020-01-21,19:30,Premier League,Matchweek 24,Tue,Away,W,1.0,0.0,Sheffield Utd,2.8,0.8,66.0,31285.0,Fernandinho,3-4-3,Lee Mason,17.0,4.0,17.3,1.0,0.0,1.0,4.0,1.0,11.6,0.0,0.0,0.0,2018.0,Manchester City,75.0,75.0,66.7,7.0,78.9,0.0,7.0,28.0,3.0,1.0,26.0,39.0,32.0,0.0,12.0,10.0,5.0,5.0,3.0,45.5,9.0,8.0,0.0,12.0,5.0,7.0,9.0,29.4,7.0,16.0,0.0,0,21,19,1,14,4,55,1
2020-02-02,16:30,Premier League,Matchweek 25,Sun,Away,L,0.0,2.0,Tottenham,2.4,0.3,67.0,61022.0,Fernandinho,4-3-3,Mike Dean,18.0,4.0,15.2,0.0,0.0,1.0,3.0,3.0,17.1,0.0,0.0,0.0,2018.0,Manchester City,75.0,75.0,57.1,11.0,44.4,2.0,14.0,33.0,7.0,0.0,36.0,30.0,27.0,1.0,7.0,14.0,3.0,8.0,4.0,23.1,3.0,9.0,0.0,21.0,15.0,15.0,15.0,60.0,13.0,13.0,0.0,0,23,16,6,20,16,55,0
2020-02-19,19:30,Premier League,Matchweek 26,Wed,Home,W,2.0,0.0,West Ham,2.1,0.1,77.0,52159.0,David Silva,4-3-3,Kevin Friend,20.0,7.0,15.0,0.0,0.0,0.0,3.0,0.0,24.2,0.0,0.0,0.0,2018.0,Manchester City,72.0,72.0,73.7,22.0,50.0,4.0,7.0,35.0,7.0,2.0,23.0,40.0,30.0,2.0,21.0,10.0,8.0,8.0,5.0,42.1,4.0,8.0,0.0,16.0,5.0,11.0,11.0,21.7,11.0,11.0,3.0,1,26,19,2,13,16,46,1
2020-02-22,17:30,Premier League,Matchweek 27,Sat,Away,W,1.0,0.0,Leicester City,2.4,0.8,67.0,32068.0,Fernandinho,4-3-3,Paul Tierney,17.0,6.0,21.1,2.0,0.0,1.0,10.0,3.0,19.8,2.0,0.0,0.0,2018.0,Manchester City,57.0,57.0,52.4,6.0,45.5,6.0,6.0,24.0,8.0,2.0,22.0,25.0,21.0,2.0,12.0,19.0,8.0,7.0,6.0,26.7,8.0,12.0,1.0,23.0,8.0,12.0,11.0,53.3,10.0,10.0,0.0,0,13,17,5,22,16,55,1
2020-03-08,16:30,Premier League,Matchweek 29,Sun,Away,L,0.0,2.0,Manchester Utd,0.6,1.6,72.0,73288.0,Fernandinho,4-3-3,Mike Dean,7.0,4.0,16.9,0.0,0.0,0.0,12.0,6.0,18.3,1.0,0.0,0.0,2018.0,Manchester City,62.0,62.0,58.8,11.0,44.4,6.0,12.0,28.0,8.0,4.0,26.0,44.0,37.0,3.0,9.0,6.0,1.0,4.0,3.0,14.3,2.0,9.0,1.0,14.0,5.0,9.0,6.0,38.5,9.0,12.0,2.0,0,17,16,6,20,16,55,0
2019-08-11,16:30,Premier League,Matchweek 1,Sun,Home,W,4.0,0.0,Chelsea,2.2,1.0,46.0,73620.0,David de Gea,4-2-3-1,Anthony Taylor,10.0,4.0,17.6,0.0,1.0,1.0,18.0,7.0,19.1,0.0,0.0,0.0,2018.0,Manchester United,67.0,67.0,65.0,10.0,60.0,3.0,6.0,23.0,7.0,3.0,21.0,35.0,26.0,3.0,4.0,17.0,4.0,10.0,5.0,28.6,8.0,15.0,1.0,20.0,9.0,13.0,14.0,56.3,12.0,16.0,1.0,1,7,16,6,2,12,47,1
2019-08-19,20:00,Premier League,Matchweek 2,Mon,Away,D,1.0,1.0,Wolves,1.2,0.3,65.0,31314.0,David de Gea,4-2-3-1,Jonathan Moss,8.0,1.0,20.9,1.0,0.0,1.0,6.0,2.0,16.3,0.0,0.0,0.0,2018.0,Manchester United,71.0,71.0,56.3,9.0,57.1,0.0,6.0,32.0,6.0,1.0,28.0,37.0,31.0,2.0,2.0,13.0,4.0,8.0,8.0,30.8,11.0,15.0,1.0,10.0,4.0,7.0,8.0,44.4,8.0,8.0,2.0,0,27,20,0,11,12,47,0
2019-08-24,15:00,Premier League,Matchweek 3,Sat,Home,L,1.0,2.0,Crystal Palace,2.5,1.1,71.0,73454.0,David de Gea,4-2-3-1,Paul Tierney,21.0,3.0,17.0,3.0,0.0,1.0,5.0,3.0,10.7,0.0,0.0,0.0,2018.0,Manchester United,65.0,65.0,66.7,8.0,83.3,8.0,10.0,47.0,15.0,2.0,61.0,21.0,14.0,1.0,20.0,7.0,3.0,4.0,2.0,25.0,8.0,5.0,0.0,8.0,3.0,5.0,4.0,23.1,12.0,17.0,0.0,1,8,15,5,22,12,47,0
2019-08-31,12:30,Premier League,Matchweek 4,Sat,Away,D,1.0,1.0,Southampton,1.5,0.9,59.0,30499.0,Ashley Young,4-2-3-1,Mike Dean,21.0,8.0,17.6,0.0,0.0,0.0,10.0,2.0,20.7,0.0,0.0,0.0,2018.0,Manchester United,47.0,47.0,69.2,3.0,55.6,6.0,2.0,19.0,3.0,2.0,20.0,26.0,20.0,4.0,20.0,11.0,3.0,4.0,4.0,25.0,9.0,11.0,1.0,12.0,8.0,7.0,6.0,47.1,16.0,10.0,2.0,0,22,12,5,20,12,16,0
2019-09-14,15:00,Premier League,Matchweek 5,Sat,Home,W,1.0,0.0,Leicester City,1.2,0.6,42.0,73689.0,Ashley Young,4-2-3-1,Martin Atkinson,9.0,4.0,23.8,2.0,1.0,1.0,9.0,3.0,24.7,1.0,0.0,0.0,2018.0,Manchester United,73.0,73.0,66.7,9.0,42.9,1.0,6.0,22.0,5.0,2.0,22.0,43.0,33.0,2.0,14.0,10.0,4.0,6.0,4.0,50.0,3.0,6.0,1.0,11.0,2.0,4.0,4.0,14.3,11.0,14.0,0.0,1,13,15,5,17,12,16,1
2019-09-22,14:00,Premier League,Matchweek 6,Sun,Away,L,0.0,2.0,West Ham,0.9,0.4,53.0,59936.0,Ashley Young,4-2-3-1,Anthony Taylor,9.0,3.0,19.3,0.0,0.0,0.0,8.0,6.0,20.7,2.0,0.0,0.0,2018.0,Manchester United,73.0,73.0,73.7,11.0,100.0,1.0,13.0,29.0,6.0,2.0,28.0,44.0,37.0,3.0,12.0,12.0,8.0,10.0,3.0,53.3,6.0,10.0,2.0,21.0,9.0,9.0,14.0,45.0,15.0,8.0,1.0,0,26,14,6,2,12,16,0
2019-09-30,20:00,Premier League,Matchweek 7,Mon,Home,D,1.0,1.0,Arsenal,0.9,1.9,55.0,73201.0,Ashley Young,4-2-3-1,Kevin Friend,16.0,4.0,22.3,1.0,0.0,0.0,10.0,5.0,16.6,1.0,0.0,0.0,2018.0,Manchester United,70.0,70.0,76.0,8.0,36.4,1.0,10.0,24.0,9.0,2.0,25.0,48.0,33.0,4.0,5.0,19.0,8.0,8.0,6.0,42.1,6.0,5.0,0.0,9.0,1.0,4.0,4.0,6.7,11.0,7.0,0.0,1,0,20,0,13,12,16,0
2019-10-06,16:30,Premier League,Matchweek 8,Sun,Away,L,0.0,1.0,Newcastle Utd,0.9,0.8,68.0,51198.0,Ashley Young,4-2-3-1,Mike Dean,12.0,3.0,17.9,1.0,0.0,0.0,12.0,2.0,22.2,1.0,0.0,0.0,2018.0,Manchester United,71.0,71.0,85.7,1.0,52.9,2.0,12.0,29.0,4.0,0.0,22.0,16.0,13.0,2.0,26.0,12.0,3.0,5.0,0.0,50.0,5.0,8.0,0.0,23.0,17.0,15.0,14.0,56.7,12.0,8.0,0.0,0,18,16,6,20,12,16,0
2019-10-20,16:30,Premier League,Matchweek 9,Sun,Home,D,1.0,1.0,Liverpool,0.7,1.2,34.0,73737.0,Ashley Young,3-4-1-2,Martin Atkinson,7.0,2.0,21.6,0.0,0.0,0.0,10.0,4.0,19.0,0.0,0.0,0.0,2018.0,Manchester United,76.0,76.0,56.5,12.0,56.3,1.0,11.0,31.0,7.0,0.0,32.0,45.0,31.0,3.0,3.0,18.0,4.0,13.0,8.0,33.3,8.0,13.0,0.0,18.0,5.0,10.0,7.0,27.8,7.0,9.0,1.0,1,14,16,6,17,3,16,0
2019-10-27,16:30,Premier League,Matchweek 10,Sun,Away,W,3.0,1.0,Norwich City,4.2,1.0,54.0,27108.0,Ashley Young,4-2-3-1,Stuart Attwell,19.0,9.0,19.1,1.0,0.0,2.0,10.0,3.0,17.3,0.0,0.0,0.0,2018.0,Manchester United,73.0,73.0,79.2,20.0,66.7,4.0,9.0,25.0,7.0,1.0,21.0,55.0,40.0,6.0,8.0,15.0,5.0,7.0,3.0,25.0,12.0,10.0,0.0,17.0,8.0,10.0,11.0,47.1,22.0,6.0,1.0,0,19,16,6,31,12,16,1
2019-11-02,12:30,Premier League,Matchweek 11,Sat,Away,L,0.0,1.0,Bournemouth,0.8,1.9,57.0,10669.0,Ashley Young,4-2-3-1,Chris Kavanagh,15.0,4.0,22.2,0.0,0.0,0.0,13.0,6.0,16.8,1.0,0.0,0.0,2018.0,Manchester United,46.0,46.0,70.0,7.0,54.2,3.0,13.0,21.0,11.0,3.0,36.0,19.0,16.0,1.0,34.0,16.0,7.0,12.0,4.0,53.8,5.0,8.0,2.0,8.0,2.0,5.0,2.0,22.2,15.0,16.0,0.0,0,2,12,5,3,12,16,0
2019-11-10,14:00,Premier League,Matchweek 12,Sun,Home,W,3.0,1.0,Brighton,3.6,0.8,42.0,73556.0,Harry Maguire,4-2-3-1,Jonathan Moss,21.0,11.0,17.5,2.0,0.0,0.0,6.0,2.0,11.0,0.0,0.0,0.0,2018.0,Manchester United,65.0,65.0,46.7,2.0,42.9,8.0,7.0,15.0,9.0,2.0,23.0,18.0,9.0,0.0,10.0,15.0,4.0,7.0,1.0,33.3,10.0,10.0,0.0,18.0,6.0,8.0,8.0,50.0,4.0,8.0,0.0,1,4,14,6,11,12,63,1
2019-11-24,16:30,Premier League,Matchweek 13,Sun,Away,D,3.0,3.0,Sheffield Utd,1.3,1.3,59.0,32024.0,Harry Maguire,3-4-3,Andre Marriner,11.0,5.0,19.7,0.0,0.0,0.0,12.0,8.0,18.0,0.0,0.0,0.0,2018.0,Manchester United,71.0,71.0,43.8,7.0,75.0,6.0,12.0,24.0,9.0,3.0,30.0,38.0,22.0,1.0,9.0,15.0,9.0,9.0,4.0,52.9,13.0,7.0,2.0,16.0,9.0,12.0,14.0,31.0,16.0,16.0,0.0,0,21,16,6,0,4,63,0
2019-12-01,16:30,Premier League,Matchweek 14,Sun,Home,D,2.0,2.0,Aston Villa,1.7,1.2,62.0,73381.0,Harry Maguire,4-2-3-1,Craig Pawson,16.0,6.0,14.9,0.0,0.0,0.0,9.0,3.0,15.9,0.0,0.0,0.0,2018.0,Manchester United,59.0,59.0,52.6,12.0,37.5,3.0,6.0,20.0,7.0,2.0,20.0,40.0,36.0,3.0,16.0,18.0,11.0,12.0,9.0,61.1,5.0,6.0,0.0,12.0,4.0,5.0,6.0,18.2,10.0,12.0,0.0,1,1,16,6,4,12,63,0
2019-12-04,19:30,Premier League,Matchweek 15,Wed,Home,W,2.0,1.0,Tottenham,1.4,0.9,47.0,73252.0,Ashley Young,4-2-3-1,Paul Tierney,11.0,6.0,21.9,1.0,1.0,1.0,8.0,5.0,17.0,1.0,0.0,0.0,2018.0,Manchester United,42.0,42.0,44.8,3.0,52.2,4.0,12.0,29.0,7.0,1.0,29.0,18.0,8.0,2.0,15.0,15.0,6.0,7.0,8.0,30.0,10.0,8.0,0.0,19.0,7.0,11.0,14.0,41.2,8.0,11.0,0.0,1,23,19,2,22,12,16,1
2019-12-07,17:30,Premier League,Matchweek 16,Sat,Away,W,2.0,1.0,Manchester City,1.4,2.2,28.0,54403.0,Harry Maguire,4-2-3-1,Anthony Taylor,10.0,6.0,16.9,0.0,1.0,1.0,23.0,5.0,14.7,2.0,0.0,0.0,2018.0,Manchester United,53.0,53.0,78.6,1.0,66.7,4.0,6.0,27.0,4.0,0.0,24.0,14.0,14.0,0.0,14.0,14.0,9.0,7.0,5.0,47.4,8.0,11.0,1.0,18.0,9.0,12.0,14.0,47.4,16.0,15.0,0.0,0,16,17,5,2,12,63,1
2019-12-15,14:00,Premier League,Matchweek 17,Sun,Home,D,1.0,1.0,Everton,1.4,0.3,66.0,63328.0,Harry Maguire,4-2-3-1,Michael Oliver,24.0,8.0,20.8,2.0,0.0,0.0,8.0,3.0,23.8,1.0,0.0,0.0,2018.0,Manchester United,55.0,55.0,47.1,10.0,50.0,7.0,10.0,22.0,7.0,3.0,23.0,26.0,20.0,2.0,16.0,11.0,2.0,6.0,7.0,15.4,8.0,6.0,0.0,13.0,6.0,7.0,7.0,27.3,14.0,22.0,1.0,1,9,14,6,18,12,63,0
2019-12-22,14:00,Premier League,Matchweek 18,Sun,Away,L,0.0,2.0,Watford,1.8,1.5,63.0,21488.0,Harry Maguire,4-2-3-1,Lee Mason,17.0,8.0,18.9,2.0,0.0,0.0,10.0,2.0,17.0,0.0,1.0,1.0,2018.0,Manchester United,68.0,68.0,30.0,2.0,64.7,4.0,9.0,31.0,4.0,0.0,29.0,24.0,15.0,1.0,22.0,13.0,6.0,6.0,3.0,37.5,12.0,9.0,1.0,10.0,3.0,5.0,9.0,16.7,15.0,13.0,3.0,0,24,14,6,14,12,63,0
2019-12-26,17:30,Premier League,Matchweek 19,Thu,Home,W,4.0,1.0,Newcastle Utd,1.9,0.8,72.0,73206.0,Harry Maguire,4-2-3-1,Kevin Friend,22.0,10.0,21.0,2.0,0.0,0.0,7.0,2.0,18.9,0.0,0.0,0.0,2018.0,Manchester United,34.0,34.0,50.0,6.0,55.6,1.0,7.0,25.0,8.0,0.0,33.0,14.0,12.0,2.0,19.0,9.0,5.0,8.0,3.0,25.0,5.0,3.0,1.0,20.0,10.0,11.0,20.0,29.4,21.0,11.0,1.0,1,18,17,3,13,12,63,1
2019-12-28,19:45,Premier League,Matchweek 20,Sat,Away,W,2.0,0.0,Burnley,2.2,0.5,61.0,21924.0,Ashley Young,4-2-3-1,Mike Dean,14.0,4.0,20.7,3.0,0.0,0.0,8.0,1.0,19.9,1.0,0.0,0.0,2018.0,Manchester United,54.0,54.0,63.3,7.0,56.5,5.0,12.0,27.0,5.0,0.0,23.0,35.0,21.0,3.0,16.0,15.0,9.0,10.0,9.0,40.9,9.0,10.0,0.0,13.0,4.0,5.0,10.0,17.4,10.0,10.0,0.0,0,5,19,5,20,12,16,1
2020-01-01,20:00,Premier League,Matchweek 21,Wed,Away,L,0.0,2.0,Arsenal,0.7,1.5,51.0,60328.0,Harry Maguire,4-2-3-1,Chris Kavanagh,10.0,4.0,20.8,1.0,0.0,0.0,10.0,4.0,13.9,0.0,0.0,0.0,2018.0,Manchester United,57.0,57.0,62.5,4.0,38.5,7.0,12.0,33.0,13.0,0.0,40.0,29.0,24.0,1.0,22.0,15.0,6.0,10.0,5.0,27.3,8.0,10.0,1.0,15.0,6.0,11.0,9.0,37.5,11.0,17.0,2.0,0,0,20,2,3,12,63,0
2020-01-11,15:00,Premier League,Matchweek 22,Sat,Home,W,4.0,0.0,Norwich City,2.9,0.3,60.0,73271.0,Harry Maguire,4-2-3-1,Anthony Taylor,12.0,5.0,16.2,0.0,1.0,1.0,8.0,3.0,25.1,1.0,0.0,0.0,2018.0,Manchester United,42.0,42.0,69.2,11.0,56.3,1.0,9.0,20.0,8.0,2.0,26.0,41.0,32.0,3.0,10.0,12.0,4.0,7.0,4.0,21.1,5.0,9.0,0.0,18.0,5.0,8.0,14.0,33.3,11.0,17.0,0.0,1,19,15,5,2,12,63,1
2020-01-19,16:30,Premier League,Matchweek 23,Sun,Away,L,0.0,2.0,Liverpool,1.3,1.9,47.0,52916.0,Harry Maguire,3-4-1-2,Craig Pawson,9.0,4.0,20.0,0.0,0.0,0.0,16.0,5.0,15.5,0.0,0.0,0.0,2018.0,Manchester United,59.0,59.0,50.0,6.0,66.7,1.0,4.0,25.0,7.0,1.0,16.0,22.0,19.0,3.0,22.0,8.0,5.0,5.0,5.0,55.6,3.0,6.0,0.0,14.0,6.0,8.0,8.0,42.9,12.0,13.0,0.0,0,14,16,6,4,3,63,0
2020-01-22,20:15,Premier League,Matchweek 24,Wed,Home,L,0.0,2.0,Burnley,1.4,0.6,72.0,73198.0,Harry Maguire,4-2-3-1,Jonathan Moss,24.0,7.0,19.7,1.0,0.0,0.0,5.0,2.0,15.1,1.0,0.0,0.0,2018.0,Manchester United,62.0,62.0,34.8,10.0,71.4,5.0,6.0,39.0,8.0,3.0,36.0,30.0,28.0,1.0,17.0,14.0,7.0,7.0,3.0,50.0,11.0,14.0,0.0,18.0,5.0,12.0,12.0,26.3,18.0,11.0,0.0,1,5,20,2,11,12,63,0
2020-02-01,17:30,Premier League,Matchweek 25,Sat,Home,D,0.0,0.0,Wolves,1.0,1.3,64.0,73363.0,Harry Maguire,4-2-3-1,Paul Tierney,16.0,5.0,20.9,1.0,0.0,0.0,15.0,4.0,13.6,1.0,0.0,0.0,2018.0,Manchester United,47.0,47.0,54.2,10.0,73.3,5.0,8.0,15.0,5.0,1.0,16.0,20.0,16.0,2.0,15.0,21.0,12.0,11.0,9.0,54.5,6.0,10.0,0.0,16.0,10.0,12.0,8.0,47.6,9.0,12.0,2.0,1,27,17,5,22,12,63,0
2020-02-17,20:00,Premier League,Matchweek 26,Mon,Away,W,2.0,0.0,Chelsea,0.6,0.9,39.0,40504.0,Harry Maguire,3-4-1-2,Anthony Taylor,9.0,3.0,17.9,1.0,0.0,0.0,17.0,1.0,17.2,1.0,0.0,0.0,2018.0,Manchester United,28.0,28.0,50.0,4.0,73.7,22.0,8.0,19.0,7.0,1.0,24.0,21.0,19.0,1.0,40.0,19.0,10.0,10.0,4.0,55.6,6.0,10.0,0.0,14.0,7.0,6.0,9.0,41.2,12.0,11.0,1.0,0,7,20,0,2,3,63,1
2020-02-23,14:00,Premier League,Matchweek 27,Sun,Home,W,3.0,0.0,Watford,2.4,0.3,57.0,73347.0,Harry Maguire,4-2-3-1,Martin Atkinson,20.0,7.0,18.0,0.0,1.0,1.0,7.0,2.0,19.3,1.0,0.0,0.0,2018.0,Manchester United,66.0,66.0,56.5,7.0,30.8,8.0,12.0,43.0,12.0,1.0,43.0,45.0,35.0,3.0,13.0,16.0,8.0,6.0,10.0,30.8,8.0,14.0,2.0,13.0,8.0,7.0,6.0,47.1,8.0,7.0,0.0,1,24,14,6,17,12,63,1
2020-03-01,14:00,Premier League,Matchweek 28,Sun,Away,D,1.0,1.0,Everton,1.1,2.1,56.0,39374.0,Harry Maguire,4-1-2-1-2◆,Chris Kavanagh,14.0,5.0,19.8,0.0,0.0,0.0,16.0,5.0,15.4,2.0,0.0,0.0,2018.0,Manchester United,63.0,63.0,60.7,7.0,56.5,5.0,6.0,27.0,10.0,1.0,30.0,32.0,25.0,2.0,19.0,10.0,4.0,8.0,7.0,30.8,12.0,3.0,0.0,16.0,7.0,10.0,8.0,53.8,12.0,12.0,0.0,0,9,14,6,3,8,63,0
2020-03-08,16:30,Premier League,Matchweek 29,Sun,Home,W,2.0,0.0,Manchester City,1.6,0.6,28.0,73288.0,Harry Maguire,3-4-1-2,Mike Dean,12.0,6.0,18.3,1.0,0.0,0.0,7.0,4.0,16.9,0.0,0.0,0.0,2018.0,Manchester United,72.0,72.0,59.1,5.0,58.8,1.0,8.0,24.0,8.0,3.0,21.0,39.0,31.0,3.0,12.0,10.0,5.0,8.0,6.0,33.3,10.0,16.0,1.0,14.0,5.0,10.0,7.0,33.3,7.0,14.0,0.0,1,16,16,6,20,3,63,1
2019-08-11,16:30,Premier League,Matchweek 1,Sun,Away,L,0.0,4.0,Manchester Utd,1.0,2.2,54.0,73620.0,César Azpilicueta,4-2-3-1,Anthony Taylor,18.0,7.0,19.1,0.0,0.0,0.0,10.0,4.0,17.6,0.0,1.0,1.0,2018.0,Chelsea,28.0,28.0,52.2,5.0,69.2,6.0,4.0,21.0,4.0,0.0,18.0,20.0,13.0,2.0,13.0,7.0,2.0,5.0,3.0,16.7,10.0,5.0,2.0,13.0,5.0,6.0,11.0,33.3,12.0,8.0,0.0,0,17,16,6,2,12,41,0
